refyear,flowcode,partnerdesc,cmdcode,cmddesc,primaryvalue,continent,partner_lat,partner_lon,_source
2024,M,Azerbaijan,0,Crude petroleum oils,58485466.3491203,Europe/Asia,40.1,47.6,imports_2022_2025
2024,M,France,0,Crude petroleum oils,2773989.7278044,Europe,46.2,2.2,imports_2022_2025
2024,M,Germany,0,Crude petroleum oils,3677.651628,Europe,51.2,10.5,imports_2022_2025
2024,M,India,0,Crude petroleum oils,8.9938653,Asia,20.6,78.9,imports_2022_2025
2024,M,United Kingdom,0,Crude petroleum oils,418428.8210977,Europe,55.4,-3.4,imports_2022_2025
2024,M,United States,0,Crude petroleum oils,1089563760.224186,Americas,39.5,-98.4,imports_2022_2025
2024,M,Algeria,0,Crude petroleum oils,60.960882500000004,Africa,28.0,1.7,imports_2022_2025
2024,M,Australia,0,Crude petroleum oils,2520.3911012000003,Oceania,-25.3,133.8,imports_2022_2025
2024,M,Austria,0,Crude petroleum oils,363737.7429728,Europe,0.0,0.0,imports_2022_2025
2024,M,Barbados,0,Crude petroleum oils,7.9948547,Americas,0.0,0.0,imports_2022_2025
2024,M,Belgium,0,Crude petroleum oils,489359651.798178,Europe,50.5,4.5,imports_2022_2025
2024,M,Bosnia and Herzegovina,0,Crude petroleum oils,12592.9588708,Europe,0.0,0.0,imports_2022_2025
2024,M,Brazil,0,Crude petroleum oils,466.7022976,Americas,-14.2,-51.9,imports_2022_2025
2024,M,Bulgaria,0,Crude petroleum oils,7508.2054292,Europe,0.0,0.0,imports_2022_2025
2024,M,KHM,0,Crude petroleum oils,33.978363300000005,Other,0.0,0.0,imports_2022_2025
2024,M,Canada,0,Crude petroleum oils,21230999.396896802,Americas,56.1,-106.3,imports_2022_2025
2024,M,Chile,0,Crude petroleum oils,131.9155642,Americas,0.0,0.0,imports_2022_2025
2024,M,China,0,Crude petroleum oils,38014758.484028205,Asia,35.9,104.2,imports_2022_2025
2024,M,CXR,0,Crude petroleum oils,11.9927437,Other,0.0,0.0,imports_2022_2025
2024,M,Cyprus,0,Crude petroleum oils,2836.1892468,Europe,0.0,0.0,imports_2022_2025
2024,M,Czechia,0,Crude petroleum oils,111094.0633992,Europe,0.0,0.0,imports_2022_2025
2024,M,Denmark,0,Crude petroleum oils,3493177.5058327,Europe,56.0,10.0,imports_2022_2025
2024,M,Ecuador,0,Crude petroleum oils,2544.3756653,Americas,0.0,0.0,imports_2022_2025
2024,M,GNQ,0,Crude petroleum oils,32.9793527,Other,0.0,0.0,imports_2022_2025
2024,M,Estonia,0,Crude petroleum oils,93583.2440249,Europe,0.0,0.0,imports_2022_2025
2024,M,FLK,0,Crude petroleum oils,56.9639168,Other,0.0,0.0,imports_2022_2025
2024,M,Finland,0,Crude petroleum oils,678501.7574874,Europe,0.0,0.0,imports_2022_2025
2024,M,France,0,Crude petroleum oils,47183520.9658659,Europe,46.2,2.2,imports_2022_2025
2024,M,PYF,0,Crude petroleum oils,856.45308,Other,0.0,0.0,imports_2022_2025
2024,M,Germany,0,Crude petroleum oils,76372447.9968779,Europe,51.2,10.5,imports_2022_2025
2024,M,Greece,0,Crude petroleum oils,97114.98932380001,Europe,0.0,0.0,imports_2022_2025
2024,M,Hungary,0,Crude petroleum oils,37165.2689751,Europe,0.0,0.0,imports_2022_2025
2024,M,Indonesia,0,Crude petroleum oils,145.9072524,Asia,0.0,0.0,imports_2022_2025
2024,M,IRN,0,Crude petroleum oils,141.90936340000002,Other,0.0,0.0,imports_2022_2025
2024,M,Israel,0,Crude petroleum oils,48089.293848400004,Middle East,0.0,0.0,imports_2022_2025
2024,M,Italy,0,Crude petroleum oils,3798254.7054711,Europe,41.9,12.5,imports_2022_2025
2024,M,Japan,0,Crude petroleum oils,96883.1376142,Asia,36.2,138.3,imports_2022_2025
2024,M,Republic of Korea,0,Crude petroleum oils,9019558.7520584,Other,0.0,0.0,imports_2022_2025
2024,M,Kuwait,0,Crude petroleum oils,616426011.2747905,Middle East,29.3,47.5,imports_2022_2025
2024,M,KGZ,0,Crude petroleum oils,6.9958441,Other,0.0,0.0,imports_2022_2025
2024,M,Latvia,0,Crude petroleum oils,8379.649208,Europe,0.0,0.0,imports_2022_2025
2024,M,Lithuania,0,Crude petroleum oils,112650.069497,Europe,0.0,0.0,imports_2022_2025
2024,M,Luxembourg,0,Crude petroleum oils,58591.5875972,Europe,49.6,6.1,imports_2022_2025
2024,M,Malaysia,0,Crude petroleum oils,484.69095150000004,Asia,4.2,108.0,imports_2022_2025
2024,M,Mexico,0,Crude petroleum oils,68.9557372,Americas,23.6,-102.6,imports_2022_2025
2024,M,S19,0,Crude petroleum oils,615.6065818,Other,0.0,0.0,imports_2022_2025
2024,M,MNE,0,Crude petroleum oils,49.9680727,Other,0.0,0.0,imports_2022_2025
2024,M,Oman,0,Crude petroleum oils,12934082.2167165,Middle East,0.0,0.0,imports_2022_2025
2024,M,Netherlands,0,Crude petroleum oils,1264377561.5875502,Europe,52.1,5.3,imports_2022_2025
2024,M,New Zealand,0,Crude petroleum oils,142.908374,Oceania,0.0,0.0,imports_2022_2025
2024,M,Nigeria,0,Crude petroleum oils,7.9948547,Africa,9.1,8.7,imports_2022_2025
2024,M,E19,0,Crude petroleum oils,380110.2885615,Other,0.0,0.0,imports_2022_2025
2024,M,Norway,0,Crude petroleum oils,8974050.8101937,Europe,60.5,8.5,imports_2022_2025
2024,M,PHL,0,Crude petroleum oils,0.9990106000000001,Other,0.0,0.0,imports_2022_2025
2024,M,Poland,0,Crude petroleum oils,4284957.9311532,Europe,52.0,20.0,imports_2022_2025
2024,M,Portugal,0,Crude petroleum oils,22275.775857999997,Europe,0.0,0.0,imports_2022_2025
2024,M,Qatar,0,Crude petroleum oils,60.960882500000004,Middle East,25.4,51.2,imports_2022_2025
2024,M,Saudi Arabia,0,Crude petroleum oils,4375004.433902901,Middle East,23.9,45.1,imports_2022_2025
2024,M,Serbia,0,Crude petroleum oils,84.9454466,Europe,0.0,0.0,imports_2022_2025
2024,M,India,0,Crude petroleum oils,3879046.117345,Asia,20.6,78.9,imports_2022_2025
2024,M,Singapore,0,Crude petroleum oils,795.4921975000001,Asia,1.3,103.8,imports_2022_2025
2024,M,Slovakia,0,Crude petroleum oils,427.7270347,Europe,0.0,0.0,imports_2022_2025
2024,M,Vietnam,0,Crude petroleum oils,99.9361454,Asia,0.0,0.0,imports_2022_2025
2024,M,Slovenia,0,Crude petroleum oils,1699.9144056999999,Europe,0.0,0.0,imports_2022_2025
2024,M,South Africa,0,Crude petroleum oils,1359.1317621,Africa,-30.6,22.9,imports_2022_2025
2024,M,Spain,0,Crude petroleum oils,675446.7082853,Europe,40.0,-4.0,imports_2022_2025
2024,M,Sweden,0,Crude petroleum oils,46210368.3518309,Europe,63.0,16.0,imports_2022_2025
2024,M,Switzerland,0,Crude petroleum oils,85172.6144087,Europe,0.0,0.0,imports_2022_2025
2024,M,Thailand,0,Crude petroleum oils,429.7259792,Asia,0.0,0.0,imports_2022_2025
2024,M,United Arab Emirates,0,Crude petroleum oils,195891592.5878982,Middle East,23.4,53.8,imports_2022_2025
2024,M,Türkiye,0,Crude petroleum oils,384708.3530304,Europe/Asia,0.0,0.0,imports_2022_2025
2024,M,Ukraine,0,Crude petroleum oils,529124.1389259,Europe/Asia,0.0,0.0,imports_2022_2025
2024,M,United Kingdom,0,Crude petroleum oils,1376034242.5875123,Europe,55.4,-3.4,imports_2022_2025
2024,M,United States,0,Crude petroleum oils,173727865.764334,Americas,39.5,-98.4,imports_2022_2025
2024,M,_X,0,Crude petroleum oils,8666116.4356228,Other,0.0,0.0,imports_2022_2025
